TID	Name	Type	Race	Gender	Class	LVL	STR	DEX	INT	CON	CHA	Wis	AC	MAX_HP	MAX_SP	MAX_MP	CUR_HP	CUR_SP	CUR_MP	Movement Walk	Movement Run	AR	DR	MAR	MDR	Min_Damage	Max_Damage	ATK Speed	Range	Fire Res.	Water Res.	Air Res.	Earth Res.	Magic Res.	Poison Res.	Ice Res.	Thunder Res.	Magic History	Murder Point	Exp	Fire Min_Damage	Fire Max_Damage	Water Min_Damage	Water Max_Damage	Earth Min_Damage	Earth Max_Damage	Air Min_Damage	Air Max_Damage	Magic Min_Damage	Magic Max_Damage	Poison Min_Damage	Poison Max_Damage	Ice Min_Damage	Ice Max_Damage	Thunder Min_Damage	Thunder Max_Damage	Physical_Resistance	Skill_Block	Sight	Badge1_Rank Point	Badge2_Rank Point	Badge3_Rank Point	Rank	Item Point	Guild	Guild Rank	Guild Score	Lost Exp	Weapon	Item1	Item2	Item3	Item4	Armor_Head	Armor_Body	Armor_Arm	Armor_Hand	Armor_Leg	Armor_Foot	Armor_Mantle	Money	Geld_Min	Geld_Max	Drop_TID	slow_percent	slow_time	fast_percent	fast_time	Product_Skin_ItemName	Product_Meat	Product_Meat_ItemName	Product_Garbage	Product_Garbage_ItmeName	attribute_type	name_color	DropRank	DropMeditation	Spirit Type	LandAttachType	Tamable	Run Correct	Attack Correct	SiegeWarCharType	RangeType
642	Low Rank Freezy Bondman	196612	11 		5 	61	302 	222 	203 	246 		155 	28 	13303 	1214 	1315 				820 	3500 	174 	99 			457 	480 	37 	250 	50 	50 	50 	50 	50 	50 	50 	50 			22906 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							154 	286 		0.58 	5.00 	0.58 	3.00 						0		2	1.00 		0	1	1.17	0.8		0
818	Freezy Bondman	196612	11 		5 	62	309 	227 	208 	252 		159 	28 	13582 	1242 	1347 				820 	3500 	177 	102 			468 	491 	37 	280 	50 	50 	50 	50 	50 	50 	50 	50 			24123 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							158 	294 		0.57 	5.00 	0.57 	3.00 						0		2	1.00 		0	1	1.17	0.8		0
823	Freezy Bondman Magician	196612	11 		5 	63	316 	233 	213 	258 		162 	29 	14209 	1271 	1379 				820 	3500 	181 	104 			479 	503 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			25382 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							162 	302 		0.57 	5.00 	0.57 	3.00 						0		2	1.00 		0	1	1.17	0.9		1
824	High Rank Freezy Bondman	196612	11 		5 	64	343 	245 	241 	277 		183 	61 	89162 	1300 	1411 				820 	4000 	184 	106 			332 	349 	37 	280 	50 	50 	0 	100 	50 	50 	50 	50 			64050 	0 	0 	0 	0 	356 	394 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							418 	773 		0.56 	5.00 	0.56 	3.00 						4	FFFF00	3	1.20 	4	0	0	1.33	0.8		0
825	Noble Freezy Bondman	196612	11 		5 	65	331 	243 	223 	270 		170 	30 	15357 	1329 	1443 				820 	3500 	188 	109 			501 	526 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			28044 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							171 	317 		0.55 	5.00 	0.55 	3.00 						0		2	1.00 		0	1	1.17	0.9		1
1210	Knight Defender	196612	11 		5 	61	302 	222 	203 	246 		155 	28 	13303 	1214 	1315 				2000 	6500 	174 	99 			457 	480 	37 	100 	50 	50 	50 	50 	50 	50 	50 	50 			22906 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							154 	286 		0.58 	5.00 	0.58 	3.00 						0		2	1.00 		0	1	1.08	0.6		0
1211	Night Runner	196612	11 		5 	62	309 	227 	208 	252 		159 	28 	13582 	1242 	1347 				2000 	6500 	177 	102 			468 	491 	37 	100 	50 	50 	50 	50 	50 	50 	50 	50 			24123 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							158 	294 		0.57 	5.00 	0.57 	3.00 						0		2	1.00 		0	1	1.08	0.5		0
1212	Sword Knight	196612	11 		5 	63	316 	233 	213 	258 		162 	29 	14209 	1271 	1379 				2000 	6500 	181 	104 			479 	503 	37 	100 	50 	50 	50 	50 	50 	50 	50 	50 			25382 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							162 	302 		0.57 	5.00 	0.57 	3.00 						0		2	1.00 		0	1	1.08	0.5		0
1213	Knight Leader	196612	11 		5 	64	343 	245 	241 	277 		183 	61 	89162 	1300 	1411 				2000 	7000 	184 	106 			332 	349 	37 	100 	50 	50 	0 	100 	50 	50 	50 	50 			64050 	0 	0 	0 	0 	356 	394 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							418 	773 		0.56 	5.00 	0.56 	3.00 						4	FFFF00	3	1.20 	4	0	0	1.17	0.6		0
1214	Press Berserker	196612	11 		5 	61	302 	222 	203 	246 		155 	28 	13303 	1214 	1315 				2000 	6500 	174 	99 			457 	480 	37 	150 	50 	50 	50 	50 	50 	50 	50 	50 			22906 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							154 	286 		0.58 	5.00 	0.58 	3.00 						0		2	1.00 		0	1	1.08	0.7		0
1215	Hell Berserker	196612	11 		5 	62	309 	227 	208 	252 		159 	28 	13582 	1242 	1347 				2000 	6500 	177 	102 			468 	491 	37 	150 	50 	50 	50 	50 	50 	50 	50 	50 			24123 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							158 	294 		0.57 	5.00 	0.57 	3.00 						0		2	1.00 		0	1	1.08	0.7		0
1216	Hard Berserker	196612	11 		5 	63	316 	233 	213 	258 		162 	29 	14209 	1271 	1379 				2000 	6500 	181 	104 			479 	503 	37 	150 	50 	50 	50 	50 	50 	50 	50 	50 			25382 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							162 	302 		0.57 	5.00 	0.57 	3.00 						0		2	1.00 		0	1	1.08	0.7		0
1217	Berserker Elite	196612	11 		5 	64	329 	245 	234 	266 		179 	61 	89162 	1300 	1411 				2000 	6500 	184 	106 			318 	334 	42 	150 	100 	0 	50 	50 	50 	50 	50 	50 			64050 	341 	377 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							418 	773 		0.56 	5.00 	0.56 	3.00 						1	FFFF00	3	1.20 	3	0	0	1.08	0.8		0
1218	Steel Archer	196612	11 		5 	61	302 	222 	203 	246 		155 	28 	13303 	1214 	1315 				2000 	6500 	174 	99 			457 	480 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			22906 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							154 	286 		0.58 	5.00 	0.58 	3.00 						0		2	1.00 		0	1	1.08	0.6		1
1219	Scout Archer	196612	11 		5 	62	309 	227 	208 	252 		159 	28 	13582 	1242 	1347 				2000 	6500 	177 	102 			468 	491 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			24123 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							158 	294 		0.57 	5.00 	0.57 	3.00 						0		2	1.00 		0	1	1.08	0.6		1
1220	Cross Archer	196612	11 		5 	63	316 	233 	213 	258 		162 	29 	14209 	1271 	1379 				2000 	6500 	181 	104 			479 	503 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			25382 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							162 	302 		0.57 	5.00 	0.57 	3.00 						0		2	1.00 		0	1	1.08	0.5		1
1221	Archer Captain	196612	11 		5 	64	324 	251 	231 	266 		179 	63 	89162 	1300 	1411 				2000 	7000 	184 	106 			314 	330 	42 	800 	50 	50 	100 	0 	50 	50 	50 	50 			64050 	0 	0 	0 	0 	0 	0 	336 	372 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							418 	773 		0.56 	5.00 	0.56 	3.00 						3	FFFF00	3	1.20 	5	0	0	1.17	0.6		1
1222	Spirit Sorcerer	196612	11 		5 	61	302 	222 	203 	246 		155 	28 	13303 	1214 	1315 				2000 	6500 	174 	99 			457 	480 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			22906 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							154 	286 		0.58 	5.00 	0.58 	3.00 						0		2	1.00 		0	1	1.08	0.7		1
1223	Blaze Sorcerer	196612	11 		5 	62	309 	227 	208 	252 		159 	28 	13582 	1242 	1347 				2000 	6500 	177 	102 			468 	491 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			24123 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							158 	294 		0.57 	5.00 	0.57 	3.00 						0		2	1.00 		0	1	1.08	0.7		1
1224	Guard Sorcerer	196612	11 		5 	63	316 	233 	213 	258 		162 	29 	14209 	1271 	1379 				2000 	6500 	181 	104 			479 	503 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			25382 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							162 	302 		0.57 	5.00 	0.57 	3.00 						0		2	1.00 		0	1	1.08	0.6		1
1225	Sorcerer Mage	196612	11 		5 	64	334 	247 	234 	271 		179 	62 	89162 	1300 	1411 				2000 	7000 	184 	106 			324 	340 	42 	800 	0 	100 	50 	50 	50 	50 	50 	50 			64050 	0 	0 	347 	383 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							418 	773 		0.56 	5.00 	0.56 	3.00 						2	FFFF00	3	1.20 	2	0	0	1.17	0.8		1
1259	Fate Insect	196612	11 		5 	70	425 	258 	294 	342 		223 	65 	1220058 	1540 	1677 				4200 	6750 	213 	124 			934 	981 	25 	1000 	100 	0 	50 	50 	50 	50 	50 	50 			560908 	501 	553 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							772 	1436 		0.52 	5.00 	0.52 	3.00 						1	BDA66B	4	10.00 	3	0	0	1.04	0.5		0
1226	Hard Knight	196612	11 		5 	66	338 	249 	228 	276 		174 	31 	16052 	1358 	1476 				2000 	6500 	191 	111 			512 	537 	37 	100 	50 	50 	50 	50 	50 	50 	50 	50 			29448 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							175 	325 		0.55 	5.00 	0.55 	3.00 						0		2	1.00 		0	1	1.08	0.5		0
1227	Blood Shark Knight	196612	11 		5 	67	346 	254 	233 	282 		178 	32 	16958 	1388 	1509 				2000 	6500 	195 	113 			523 	549 	37 	100 	50 	50 	50 	50 	50 	50 	50 	50 			30903 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							180 	334 		0.54 	5.00 	0.54 	3.00 						0		2	1.00 		0	1	1.08	0.6		0
1228	Metalian Maul Knight	196612	11 		5 	68	353 	260 	238 	288 		181 	32 	17519 	1418 	1542 				2000 	6500 	198 	115 			534 	561 	37 	100 	50 	50 	50 	50 	50 	50 	50 	50 			32408 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							184 	342 		0.53 	5.00 	0.53 	3.00 						0		2	1.00 		0	1	1.08	0.6		0
1229	Tower Knight	196612	11 		5 	69	366 	273 	261 	297 		200 	68 	108592 	1448 	1575 				2000 	6500 	202 	118 			355 	372 	42 	100 	100 	0 	50 	50 	50 	50 	50 	50 			81515 	380 	420 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							470 	875 		0.52 	5.00 	0.52 	3.00 						1	FFFF00	3	1.20 	3	0	0	1.08	0.6		0
1230	Colossus	196612	11 		5 	70	368 	271 	248 	300 		189 	34 	18699 	1478 	1609 				2000 	6500 	205 	120 			557 	585 	37 	100 	50 	50 	50 	50 	50 	50 	50 	50 			35572 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							193 	359 		0.52 	5.00 	0.52 	3.00 						0		2	1.00 		0	1	1.08	0.5		0
1231	Breed Core Knight	196612	11 		5 	72	384 	282 	259 	312 		197 	35 	20334 	1540 	1677 				2000 	6500 	213 	124 			580 	609 	37 	100 	50 	50 	50 	50 	50 	50 	50 	50 			38952 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							202 	376 		0.50 	5.00 	0.50 	3.00 						0		2	1.00 		0	1	1.08	0.6		0
1232	Moment Cap Knight	196612	11 		5 	72	384 	282 	259 	312 		197 	35 	20334 	1540 	1677 				2000 	6500 	213 	124 			580 	609 	37 	100 	50 	50 	50 	50 	50 	50 	50 	50 			38952 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							202 	376 		0.50 	5.00 	0.50 	3.00 						0		2	1.00 		0	1	1.08	0.6		0
1233	Divide Knight Lord	196612	11 		5 	73	415 	296 	292 	335 		222 	74 	125773 	1571 	1712 				2000 	7000 	217 	126 			402 	422 	37 	100 	50 	50 	0 	100 	50 	50 	50 	50 			97739 	0 	0 	0 	0 	430 	476 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							518 	963 		0.50 	5.00 	0.50 	3.00 						4	FFFF00	3	1.20 	4	0	0	1.17	0.5		0
1234	Steel Berserker	196612	11 		5 	66	338 	249 	228 	276 		174 	31 	16052 	1358 	1476 				2000 	6500 	191 	111 			512 	537 	37 	150 	50 	50 	50 	50 	50 	50 	50 	50 			29448 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							175 	325 		0.55 	5.00 	0.55 	3.00 						0		2	1.00 		0	1	1.08	0.7		0
1235	War Press Berserker	196612	11 		5 	67	346 	254 	233 	282 		178 	32 	16958 	1388 	1509 				2000 	6500 	195 	113 			523 	549 	37 	150 	50 	50 	50 	50 	50 	50 	50 	50 			30903 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							180 	334 		0.54 	5.00 	0.54 	3.00 						0		2	1.00 		0	1	1.08	0.7		0
1236	Might Berserker	196612	11 		5 	68	353 	260 	238 	288 		181 	32 	17519 	1418 	1542 				2000 	6500 	198 	115 			534 	561 	37 	150 	50 	50 	50 	50 	50 	50 	50 	50 			32408 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							184 	342 		0.53 	5.00 	0.53 	3.00 						0		2	1.00 		0	1	1.08	0.7		0
1237	Blood Soul Berserker	196612	11 		5 	69	373 	276 	261 	302 		200 	69 	108592 	1448 	1575 				2000 	7000 	202 	118 			361 	379 	42 	150 	0 	100 	50 	50 	50 	50 	50 	50 			81515 	0 	0 	387 	427 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							470 	875 		0.52 	5.00 	0.52 	3.00 						2	FFFF00	3	1.20 	2	0	0	1.17	0.8		0
1238	Tyrant	196612	11 		5 	70	368 	271 	248 	300 		189 	34 	18699 	1478 	1609 				2000 	6500 	205 	120 			557 	585 	37 	150 	50 	50 	50 	50 	50 	50 	50 	50 			35572 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							193 	359 		0.52 	5.00 	0.52 	3.00 						0		2	1.00 		0	1	1.08	0.7		0
1239	Metal Litz Berserker	196612	11 		5 	71	376 	276 	254 	306 		193 	35 	19525 	1509 	1643 				2000 	6500 	209 	122 			568 	597 	37 	150 	50 	50 	50 	50 	50 	50 	50 	50 			37234 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							198 	368 		0.51 	5.00 	0.51 	3.00 						0		2	1.00 		0	1	1.08	0.7		0
1240	Dark Slasher Berserker	196612	11 		5 	72	384 	282 	259 	312 		197 	35 	20334 	1540 	1677 				2000 	6500 	213 	124 			580 	609 	37 	150 	50 	50 	50 	50 	50 	50 	50 	50 			38952 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							202 	376 		0.50 	5.00 	0.50 	3.00 						0		2	1.00 		0	1	1.08	0.7		0
1241	Mystic Berserker Hero	196612	11 		5 	73	392 	304 	280 	322 		218 	76 	125773 	1571 	1712 				2000 	7000 	217 	126 			379 	398 	42 	150 	50 	50 	100 	0 	50 	50 	50 	50 			97739 	0 	0 	0 	0 	0 	0 	406 	448 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							518 	963 		0.50 	5.00 	0.50 	3.00 						3	FFFF00	3	1.20 	5	0	0	1.17	0.7		0
1242	Rapid Archer	196612	11 		5 	66	338 	249 	228 	276 		174 	31 	16052 	1358 	1476 				2000 	6500 	191 	111 			512 	537 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			29448 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							175 	325 		0.55 	5.00 	0.55 	3.00 						0		2	1.00 		0	1	1.08	0.5		1
1243	Chant Pierce Archer	196612	11 		5 	67	346 	254 	233 	282 		178 	32 	16958 	1388 	1509 				2000 	6500 	195 	113 			523 	549 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			30903 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							180 	334 		0.54 	5.00 	0.54 	3.00 						0		2	1.00 		0	1	1.08	0.5		1
1244	Triple Shine Archer	196612	11 		5 	68	353 	260 	238 	288 		181 	32 	17519 	1418 	1542 				2000 	6500 	198 	115 			534 	561 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			32408 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							184 	342 		0.53 	5.00 	0.53 	3.00 						0		2	1.00 		0	1	1.08	0.5		1
1245	Shadow Chain Archer	196612	11 		5 	69	388 	280 	272 	309 		205 	70 	108592 	1448 	1575 				2000 	7500 	202 	118 			375 	394 	37 	800 	30 	30 	30 	30 	100 	50 	50 	50 			81515 	0 	0 	0 	0 	0 	0 	0 	0 	402 	444 	0 	0 	0 	0 	0 	0 			2500 																							470 	875 		0.52 	5.00 	0.52 	3.00 						5	FFFF00	3	1.20 	1	0	0	1.25	0.6		1
1246	Ron Eye	196612	11 		5 	70	368 	271 	248 	300 		189 	34 	18699 	1478 	1609 				2000 	6500 	205 	120 			557 	585 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			35572 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							193 	359 		0.52 	5.00 	0.52 	3.00 						0		2	1.00 		0	1	1.08	0.5		1
1247	Life Steel Archer	196612	11 		5 	71	376 	276 	254 	306 		193 	35 	19525 	1509 	1643 				2000 	6500 	209 	122 			568 	597 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			37234 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							198 	368 		0.51 	5.00 	0.51 	3.00 						0		2	1.00 		0	1	1.08	0.5		1
1248	Steel River Archer	196612	11 		5 	72	384 	282 	259 	312 		197 	35 	20334 	1540 	1677 				2000 	6500 	213 	124 			580 	609 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			38952 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							202 	376 		0.50 	5.00 	0.50 	3.00 						0		2	1.00 		0	1	1.08	0.6		1
1249	Phantom Archer Master	196612	11 		5 	73	415 	296 	292 	335 		222 	74 	125773 	1571 	1712 				2000 	7000 	217 	126 			402 	422 	37 	800 	50 	50 	0 	100 	50 	50 	50 	50 			97739 	0 	0 	0 	0 	430 	476 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							518 	963 		0.50 	5.00 	0.50 	3.00 						4	FFFF00	3	1.20 	4	0	0	1.17	0.5		1
1250	Bone Sorcerer	196612	11 		5 	66	338 	249 	228 	276 		174 	31 	16052 	1358 	1476 				2000 	6500 	191 	111 			512 	537 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			29448 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							175 	325 		0.55 	5.00 	0.55 	3.00 						0		2	1.00 		0	1	1.08	0.6		1
1251	Control Dark Sorcerer	196612	11 		5 	67	346 	254 	233 	282 		178 	32 	16958 	1388 	1509 				2000 	6500 	195 	113 			523 	549 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			30903 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							180 	334 		0.54 	5.00 	0.54 	3.00 						0		2	1.00 		0	1	1.08	0.6		1
1252	Doom Sprinter Sorcerer	196612	11 		5 	68	353 	260 	238 	288 		181 	32 	17519 	1418 	1542 				2000 	6500 	198 	115 			534 	561 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			32408 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							184 	342 		0.53 	5.00 	0.53 	3.00 						0		2	1.00 		0	1	1.08	0.6		1
1253	Keeper Staff Sorcerer	196612	11 		5 	69	373 	276 	261 	302 		200 	69 	108592 	1448 	1575 				2000 	7000 	202 	118 			361 	379 	42 	800 	0 	100 	50 	50 	50 	50 	50 	50 			81515 	0 	0 	387 	427 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							470 	875 		0.52 	5.00 	0.52 	3.00 						2	FFFF00	3	1.20 	2	0	0	1.17	0.8		1
1254	Hell Master	196612	11 		5 	70	368 	271 	248 	300 		189 	34 	18699 	1478 	1609 				2000 	6500 	205 	120 			557 	585 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			35572 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							193 	359 		0.52 	5.00 	0.52 	3.00 						0		2	1.00 		0	1	1.08	0.6		1
1255	Swift Rain Sorcerer	196612	11 		5 	71	376 	276 	254 	306 		193 	35 	19525 	1509 	1643 				2000 	6500 	209 	122 			568 	597 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			37234 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							198 	368 		0.51 	5.00 	0.51 	3.00 						0		2	1.00 		0	1	1.08	0.6		1
1256	Siren Wheel Sorcerer	196612	11 		5 	72	384 	282 	259 	312 		197 	35 	20334 	1540 	1677 				2000 	6500 	213 	124 			580 	609 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			38952 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							202 	376 		0.50 	5.00 	0.50 	3.00 						0		2	1.00 		0	1	1.08	0.7		1
1257	Chaos Sorcerer Master	196612	11 		5 	73	392 	304 	280 	322 		218 	76 	125773 	1571 	1712 				2000 	7000 	217 	126 			379 	398 	42 	800 	50 	50 	100 	0 	50 	50 	50 	50 			97739 	0 	0 	0 	0 	0 	0 	406 	448 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							518 	963 		0.50 	5.00 	0.50 	3.00 						3		3	1.00 	5	0	0	1.17	0.7		1
898	Balor King	196612	11 		5 	80	514 	312 	356 	413 		270 	78 	1769712 	1858 	2031 				5000 	10250 	252 	145 			1128 	1185 	18 	2000 	100 	0 	50 	50 	50 	50 	50 	50 			854302 	604 	668 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							968 	1800 		0.45 	5.00 	0.45 	3.00 						1	BDA66B	4	10.00 	3	0	0	0	0.7		0
521	Forgotten Watchman	196612	11 		5 	17	56 	42 	35 	47 		28 	5 	1116 	229 	221 				1660 	4800 	50 	28 			88 	93 	37 	170 	50 	50 	50 	50 	50 	50 	50 	50 			1348 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							27 	51 		0.89 	5.00 	0.89 	3.00 						0		2	1.00 		0	1	1.12	0.4		0
522	Forgotten Hunter	196612	11 		5 	18	60 	47 	39 	51 		30 	6 	1203 	244 	238 				1660 	5300 	52 	30 			95 	100 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			1435 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							29 	53 		0.88 	5.00 	0.88 	3.00 						0		2	1.00 		0	1	1.23	0.7		1
525	Grave Zombie	196612	11 		5 	19	66 	50 	42 	56 		33 	6 	1295 	260 	255 				2070 	5500 	54 	31 			104 	109 	42 	200 	50 	50 	50 	50 	50 	50 	50 	50 			1527 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							30 	56 		0.87 	5.00 	0.87 	3.00 						0		2	1.00 		0	1	1.22	0.9		0
941	Forgotten Sage	196612	11 		5 	20	71 	54 	45 	59 		35 	7 	1389 	276 	273 				1660 	5800 	56 	32 			110 	116 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			1632 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							32 	60 		0.87 	5.00 	0.87 	3.00 						0		2	1.00 		0	1	1.35	0.8		1
944	Grave Zombie Leader	196612	11 		5 	21	76 	58 	49 	63 		37 	7 	1440 	292 	291 				1500 	5500 	58 	33 			118 	124 	47 	200 	50 	50 	50 	50 	50 	50 	50 	50 			1748 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							34 	64 		0.86 	5.00 	0.86 	3.00 						0		2	1.00 		0	1	1.22	3.1		0
947	Forgotten Knight	196612	11 		5 	22	81 	62 	52 	67 		40 	8 	1610 	309 	310 				1660 	5800 	61 	35 			126 	133 	47 	200 	50 	50 	50 	50 	50 	50 	50 	50 			1875 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							36 	66 		0.85 	5.00 	0.85 	3.00 						0		2	1.00 		0	1	1.35	0.7		0
950	Grave Zombie Lord	196612	11 		5 	23	98 	67 	65 	80 		50 	17 	24067 	362 	369 				1500 	6000 	68 	39 			276 	289 	25 	200 	50 	50 	0 	100 	50 	50 	50 	50 			11252 	0 	0 	0 	0 	147 	163 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							152 	280 		0.85 	5.00 	0.85 	3.00 						4	BDA66B	4	1.40 	4	0	0	1.33	0.6		0
523	Forgotten Ruler	196612	11 		5 	23	98 	69 	65 	80 		50 	17 	24067 	362 	369 				1660 	7000 	68 	39 			276 	289 	25 	270 	30 	30 	30 	30 	100 	50 	50 	50 			11252 	0 	0 	0 	0 	0 	0 	0 	0 	147 	163 	0 	0 	0 	0 	0 	0 			2500 																							152 	280 		0.85 	5.00 	0.85 	3.00 						5	BDA66B	4	1.40 	1	0	0	1.4	0.3		0
