TID	ItemName	Level	SuitableLevelMin	SuitableLevelMax	Class	Race	Gender	Type	SubType	BoundType	EventItem	PCBang Only	Villain Only	GroupID	DropRate	DropRank	font color	Spirit Type	NPC Price	PC Price	Stack	Hand	Rank	DUR	MinSocket	MaxSocket	MinOption	MaxOption	ATK Range	ATK Speed	Physical_Min_Damage	Physical_Max_Damage	Magic_Min_Damage	Water_Min_Damage	Fire_Min_Damage	Earth_Min_Damage	Air_Min_Damage	Poison_Min_Damage	Ice_Min_Damage	Linghtning_Min_Damage	Magic_Max_Damage	Water_Max_Damage	Fire_Max_Damage	Earth_Max_Damage	Air_Max_Damage	Poison_Max_Damage	Ice_Max_Damage	Linghtning_Max_Damage	Physical_Defense_Point	Physical_ATKRate	Magic_ATKRate 	PDR	BlockRate	Magic_Defense_Point	Water_Defense_Point	Fire_Defense_Point	Earth_Defense_Point	Air_Defense_Point	Poison_Defense_Point	Ice_Defense_Point	Linghtning_Defense_Point	Magic_Defense_Rate	Water_Defense_Rate	Fire_Defense_Rate	Earth_Defense_Rate	Air_Defense_Rate	Poison_Defense_Rate	Ice_Defense_Rate	Linghtning_Defense_Rate	CON_Bonus_Point	STR_Bonus_Point	DEX_Bonus_Point	INT_Bonus_Point	Wis_Bonus_Point	Apply Effect Count	Apply Effect Time	Use Interval	HP	SP	MP	Rune Attribute	Use skill id	Use skill level	Polymorph Id	Polymorph Dur	FirstCategory	FirstCategoryName	SecondCategory	SecondCategoryName	PhysicalRank	Hp_Buff	Mp_Buff	Attack_Buff	Defense_Buff	Run_Buff	Cash	Destination	RemainTime	ExpireTime	classify_id	CanStopUsingItem	CashItemUseType	EnableOnRide
5154	勇者圣歌之护腿	83	79	99	1	2								15		2	16750848		151680	18960			2	67	2	3	3	4																					26																																					13	稀有防具	135	狂战士(兽人狂战士)	14													
5155	勇者圣歌之靴	83	79	99	1	2								15		2	16750848		75840	9480			2	50	2	2	2	3																					16			10																																		13	稀有防具	135	狂战士(兽人狂战士)	14													
5156	沙漠野牛之头饰	83	79	99	1	2								15		3	10503406		88480	11060			3	39			1	2																					11																																					15	极品防具	155	狂战士(兽人狂战士)	15													
5157	沙漠野牛之袍	83	79	99	1	2								15		3	10503406		442400	55300			3	88	3	4	4	5																					40																																					15	极品防具	155	狂战士(兽人狂战士)	15													
5158	沙漠野牛之护腕	83	79	99	1	2								15		3	10503406		88480	11060			3	59	2	2	2	3																					17	12																																				15	极品防具	155	狂战士(兽人狂战士)	15													
5159	沙漠野牛之护腿	83	79	99	1	2								15		3	10503406		176960	22120			3	78	2	3	3	4																					28																																					15	极品防具	155	狂战士(兽人狂战士)	15													
5160	沙漠野牛之靴	83	79	99	1	2								15		3	10503406		88480	11060			3	59	2	2	2	3																					17			12																																		15	极品防具	155	狂战士(兽人狂战士)	15													
5269	沙漠野牛之头饰	83	79	99	1	2								21		4	11968874		88480	11060			3	50			1	2																					34																																					17	卓越防具	175	狂战士(兽人狂战士)	15													
5270	沙漠野牛之袍	83	79	99	1	2								21		4	11968874		442400	55300			3	113	3	4	4	5																					63																																					17	卓越防具	175	狂战士(兽人狂战士)	15													
5271	沙漠野牛之护腕	83	79	99	1	2								21		4	11968874		88480	11060			3	76	2	2	2	3																					40	15																																				17	卓越防具	175	狂战士(兽人狂战士)	15													
5272	沙漠野牛之护腿	83	79	99	1	2								21		4	11968874		176960	22120			3	101	2	3	3	4																					56																																					17	卓越防具	175	狂战士(兽人狂战士)	15													
5273	沙漠野牛之靴	83	79	99	1	2								21		4	11968874		88480	11060			3	76	2	2	2	3																					40			15																																		17	卓越防具	175	狂战士(兽人狂战士)	15													
5161	融合帽	79	79	99	2	2								15		1			63200	7900			1	28			1	2																					7																																					11	一般防具	116	猎人(兽人猎人)	13													
5162	融合胸甲	79	79	99	2	2								15		1			316000	39500			1	63	1	4	3	4																					24																																					11	一般防具	116	猎人(兽人猎人)	13													
5163	融合护手	79	79	99	2	2								15		1			63200	7900			1	42	1	2	1	2																					10																																					11	一般防具	116	猎人(兽人猎人)	13													
5164	融合护腿	79	79	99	2	2								15		1			126400	15800			1	56	1	3	2	3																					17																																					11	一般防具	116	猎人(兽人猎人)	13													
5165	融合靴	79	79	99	2	2								15		1			63200	7900			1	42	1	2	1	2																					10																																					11	一般防具	116	猎人(兽人猎人)	13													
5166	黑暗预言者之之帽	83	79	99	2	2								15		2	16750848		75840	9480			2	34			1	2																					9																																					13	稀有防具	136	猎人(兽人猎人)	14													
5167	黑暗预言者之胸甲	83	79	99	2	2								15		2	16750848		379200	47400			2	76	2	4	4	5																					29																																					13	稀有防具	136	猎人(兽人猎人)	14													
5168	黑暗预言者之护手	83	79	99	2	2								15		2	16750848		75840	9480			2	50	2	2	2	3																					13	11																																				13	稀有防具	136	猎人(兽人猎人)	14													
5169	黑暗预言者之护腿	83	79	99	2	2								15		2	16750848		151680	18960			2	67	2	3	3	4																					21																																					13	稀有防具	136	猎人(兽人猎人)	14													
5170	黑暗预言者之靴	83	79	99	2	2								15		2	16750848		75840	9480			2	50	2	2	2	3																					13			11																																		13	稀有防具	136	猎人(兽人猎人)	14													
5171	怨恨气息之帽	83	79	99	2	2								15		3	10503406		88480	11060			3	39			1	2																					10																																					15	极品防具	156	猎人(兽人猎人)	15													
5172	怨恨气息之胸甲	83	79	99	2	2								15		3	10503406		442400	55300			3	88	3	4	4	5																					32																																					15	极品防具	156	猎人(兽人猎人)	15													
5173	怨恨气息之护手	83	79	99	2	2								15		3	10503406		88480	11060			3	59	2	2	2	3																					14	13																																				15	极品防具	156	猎人(兽人猎人)	15													
5174	怨恨气息之护腿	83	79	99	2	2								15		3	10503406		176960	22120			3	78	2	3	3	4																					23																																					15	极品防具	156	猎人(兽人猎人)	15													
5175	怨恨气息之靴	83	79	99	2	2								15		3	10503406		88480	11060			3	59	2	2	2	3																					14			13																																		15	极品防具	156	猎人(兽人猎人)	15													
5274	怨恨气息之帽	83	79	99	2	2								21		4	11968874		88480	11060			3	50			1	2																					33																																					17	卓越防具	176	猎人(兽人猎人)	15													
5275	怨恨气息之胸甲	83	79	99	2	2								21		4	11968874		442400	55300			3	113	3	4	4	5																					55																																					17	卓越防具	176	猎人(兽人猎人)	15													
5276	怨恨气息之护手	83	79	99	2	2								21		4	11968874		88480	11060			3	76	2	2	2	3																					37	16																																				17	卓越防具	176	猎人(兽人猎人)	15													
5277	怨恨气息之护腿	83	79	99	2	2								21		4	11968874		176960	22120			3	101	2	3	3	4																					46																																					17	卓越防具	176	猎人(兽人猎人)	15													
5278	怨恨气息之靴	83	79	99	2	2								21		4	11968874		88480	11060			3	76	2	2	2	3																					37			16																																		17	卓越防具	176	猎人(兽人猎人)	15													
5176	领域帽	79	79	99	4	2								15		1			63200	7900			1	28			1	2																					6																																					11	一般防具	117	术士(兽人术士)	13													
5177	领域服	79	79	99	4	2								15		1			316000	39500			1	63	1	4	3	4																					16																																					11	一般防具	117	术士(兽人术士)	13													
5178	领域臂环	79	79	99	4	2								15		1			63200	7900			1	42	1	2	1	2																					7																																					11	一般防具	117	术士(兽人术士)	13													
5179	领域群	79	79	99	4	2								15		1			126400	15800			1	56	1	3	2	3																					12																																					11	一般防具	117	术士(兽人术士)	13													
5180	领域靴	79	79	99	4	2								15		1			63200	7900			1	42	1	2	1	2																					7																																					11	一般防具	117	术士(兽人术士)	13													
5181	视域力量之帽	83	79	99	4	2								15		2	16750848		75840	9480			2	34			1	2																					7																																					13	稀有防具	137	术士(兽人术士)	14													
